"activity" "subject" "variable" "mean"
"WALKING_UPSTAIRS" 16 "body_gyro_magnitude_mean_time" -0.308260568039216
"WALKING_UPSTAIRS" 17 "body_gyro_magnitude_mean_time" -0.235191249091667
"WALKING_UPSTAIRS" 18 "body_gyro_magnitude_mean_time" NA
"WALKING_UPSTAIRS" 19 "body_gyro_magnitude_mean_time" -0.06161577145
"WALKING_UPSTAIRS" 20 "body_gyro_magnitude_mean_time" NA
"WALKING_UPSTAIRS" 21 "body_gyro_magnitude_mean_time" -0.168982721146809
"WALKING_UPSTAIRS" 22 "body_gyro_magnitude_mean_time" -0.1280319236
"WALKING_UPSTAIRS" 23 "body_gyro_magnitude_mean_time" -0.156527148792745
"WALKING_UPSTAIRS" 24 "body_gyro_magnitude_mean_time" NA
"WALKING_UPSTAIRS" 25 "body_gyro_magnitude_mean_time" -0.3186346998
"WALKING_UPSTAIRS" 26 "body_gyro_magnitude_mean_time" -0.344427047636364
"WALKING_UPSTAIRS" 27 "body_gyro_magnitude_mean_time" -0.286145719598039
"WALKING_UPSTAIRS" 28 "body_gyro_magnitude_mean_time" -0.263415282690196
"WALKING_UPSTAIRS" 29 "body_gyro_magnitude_mean_time" 0.0439627677608163
"WALKING_UPSTAIRS" 30 "body_gyro_magnitude_mean_time" -0.113608367276923
"WALKING_DOWNSTAIRS" 1 "body_gyro_magnitude_mean_time" -0.0757412543673469
"WALKING_DOWNSTAIRS" 2 "body_gyro_magnitude_mean_time" NA
"WALKING_DOWNSTAIRS" 3 "body_gyro_magnitude_mean_time" -0.215294501244898
"WALKING_DOWNSTAIRS" 4 "body_gyro_magnitude_mean_time" NA
"WALKING_DOWNSTAIRS" 5 "body_gyro_magnitude_mean_time" -0.218029835319149
"WALKING_DOWNSTAIRS" 6 "body_gyro_magnitude_mean_time" 0.0142677821595833
"WALKING_DOWNSTAIRS" 7 "body_gyro_magnitude_mean_time" -0.18874081887234
"WALKING_DOWNSTAIRS" 8 "body_gyro_magnitude_mean_time" 0.0993429744078947
"WALKING_DOWNSTAIRS" 9 "body_gyro_magnitude_mean_time" NA
"WALKING_DOWNSTAIRS" 10 "body_gyro_magnitude_mean_time" NA
"WALKING_DOWNSTAIRS" 11 "body_gyro_magnitude_mean_time" -0.19788336026087
"WALKING_DOWNSTAIRS" 12 "body_gyro_magnitude_mean_time" NA
"WALKING_DOWNSTAIRS" 13 "body_gyro_magnitude_mean_time" NA
"WALKING_DOWNSTAIRS" 14 "body_gyro_magnitude_mean_time" 0.166340011842444
"WALKING_DOWNSTAIRS" 15 "body_gyro_magnitude_mean_time" -0.121686320740476
"WALKING_DOWNSTAIRS" 16 "body_gyro_magnitude_mean_time" -0.309820427234043
"WALKING_DOWNSTAIRS" 17 "body_gyro_magnitude_mean_time" -0.232641763307609
"WALKING_DOWNSTAIRS" 18 "body_gyro_magnitude_mean_time" NA
"WALKING_DOWNSTAIRS" 19 "body_gyro_magnitude_mean_time" 0.418004608615385
"WALKING_DOWNSTAIRS" 20 "body_gyro_magnitude_mean_time" NA
"WALKING_DOWNSTAIRS" 21 "body_gyro_magnitude_mean_time" -0.184850019535556
"WALKING_DOWNSTAIRS" 22 "body_gyro_magnitude_mean_time" -0.161333309783333
"WALKING_DOWNSTAIRS" 23 "body_gyro_magnitude_mean_time" 0.0390915481555556
"WALKING_DOWNSTAIRS" 24 "body_gyro_magnitude_mean_time" NA
"WALKING_DOWNSTAIRS" 25 "body_gyro_magnitude_mean_time" -0.216082565601724
"WALKING_DOWNSTAIRS" 26 "body_gyro_magnitude_mean_time" -0.23531462282
"WALKING_DOWNSTAIRS" 27 "body_gyro_magnitude_mean_time" -0.164783206536364
"WALKING_DOWNSTAIRS" 28 "body_gyro_magnitude_mean_time" -0.068246324026087
"WALKING_DOWNSTAIRS" 29 "body_gyro_magnitude_mean_time" -0.122968108816667
"WALKING_DOWNSTAIRS" 30 "body_gyro_magnitude_mean_time" -0.095537320533871
"SITTING" 1 "body_gyro_magnitude_mean_time" -0.93089249
"SITTING" 2 "body_gyro_magnitude_mean_time" NA
"SITTING" 3 "body_gyro_magnitude_mean_time" -0.919354372307692
"SITTING" 4 "body_gyro_magnitude_mean_time" NA
"SITTING" 5 "body_gyro_magnitude_mean_time" -0.934301646590909
"SITTING" 6 "body_gyro_magnitude_mean_time" -0.932703812181818
"SITTING" 7 "body_gyro_magnitude_mean_time" -0.897870535
"SITTING" 8 "body_gyro_magnitude_mean_time" -0.93268224326087
"SITTING" 9 "body_gyro_magnitude_mean_time" NA
"SITTING" 10 "body_gyro_magnitude_mean_time" NA
"SITTING" 11 "body_gyro_magnitude_mean_time" -0.951884472075472
"SITTING" 12 "body_gyro_magnitude_mean_time" NA
"SITTING" 13 "body_gyro_magnitude_mean_time" NA
"SITTING" 14 "body_gyro_magnitude_mean_time" -0.942756369259259
"SITTING" 15 "body_gyro_magnitude_mean_time" -0.957331628305085
"SITTING" 16 "body_gyro_magnitude_mean_time" -0.946417382463768
"SITTING" 17 "body_gyro_magnitude_mean_time" -0.967177744375
"SITTING" 18 "body_gyro_magnitude_mean_time" NA
"SITTING" 19 "body_gyro_magnitude_mean_time" -0.942229043835616
"SITTING" 20 "body_gyro_magnitude_mean_time" NA
"SITTING" 21 "body_gyro_magnitude_mean_time" -0.964971113764706
"SITTING" 22 "body_gyro_magnitude_mean_time" -0.942077432741935
"SITTING" 23 "body_gyro_magnitude_mean_time" -0.936593426911765
"SITTING" 24 "body_gyro_magnitude_mean_time" NA
"SITTING" 25 "body_gyro_magnitude_mean_time" -0.966568718615385
"SITTING" 26 "body_gyro_magnitude_mean_time" -0.954052945897436
"SITTING" 27 "body_gyro_magnitude_mean_time" -0.963565474
"SITTING" 28 "body_gyro_magnitude_mean_time" -0.955175567083333
"SITTING" 29 "body_gyro_magnitude_mean_time" -0.962377332166667
"SITTING" 30 "body_gyro_magnitude_mean_time" -0.955847323870968
"STANDING" 1 "body_gyro_magnitude_mean_time" -0.976493792830189
"STANDING" 2 "body_gyro_magnitude_mean_time" NA
"STANDING" 3 "body_gyro_magnitude_mean_time" -0.892089349344262
"STANDING" 4 "body_gyro_magnitude_mean_time" NA
"STANDING" 5 "body_gyro_magnitude_mean_time" -0.900671630714286
"STANDING" 6 "body_gyro_magnitude_mean_time" -0.939404744385965
"STANDING" 7 "body_gyro_magnitude_mean_time" -0.943425564528302
"STANDING" 8 "body_gyro_magnitude_mean_time" -0.952848496851852
"STANDING" 9 "body_gyro_magnitude_mean_time" NA
"STANDING" 10 "body_gyro_magnitude_mean_time" NA
"STANDING" 11 "body_gyro_magnitude_mean_time" -0.979978011489362
"STANDING" 12 "body_gyro_magnitude_mean_time" NA
"STANDING" 13 "body_gyro_magnitude_mean_time" NA
"STANDING" 14 "body_gyro_magnitude_mean_time" -0.943530016833333
"STANDING" 15 "body_gyro_magnitude_mean_time" -0.946961381132076
"STANDING" 16 "body_gyro_magnitude_mean_time" -0.972528178205128
"STANDING" 17 "body_gyro_magnitude_mean_time" -0.978184576538462
"STANDING" 18 "body_gyro_magnitude_mean_time" NA
"STANDING" 19 "body_gyro_magnitude_mean_time" -0.94174504109589
"STANDING" 20 "body_gyro_magnitude_mean_time" NA
"STANDING" 21 "body_gyro_magnitude_mean_time" -0.949837151797753
"STANDING" 22 "body_gyro_magnitude_mean_time" -0.931624303968254
"STANDING" 23 "body_gyro_magnitude_mean_time" -0.938430293382353
"STANDING" 24 "body_gyro_magnitude_mean_time" NA
"STANDING" 25 "body_gyro_magnitude_mean_time" -0.967077442837838
"STANDING" 26 "body_gyro_magnitude_mean_time" -0.968673955540541
"STANDING" 27 "body_gyro_magnitude_mean_time" -0.968702956625
"STANDING" 28 "body_gyro_magnitude_mean_time" -0.894242469620253
"STANDING" 29 "body_gyro_magnitude_mean_time" -0.980657340461539
"STANDING" 30 "body_gyro_magnitude_mean_time" -0.913890564915254
"LAYING" 1 "body_gyro_magnitude_mean_time" -0.874759548
"LAYING" 2 "body_gyro_magnitude_mean_time" NA
"LAYING" 3 "body_gyro_magnitude_mean_time" -0.951564751451613
"LAYING" 4 "body_gyro_magnitude_mean_time" NA
"LAYING" 5 "body_gyro_magnitude_mean_time" -0.946938300576923
"LAYING" 6 "body_gyro_magnitude_mean_time" -0.908980174736842
"LAYING" 7 "body_gyro_magnitude_mean_time" -0.915793634807692
"LAYING" 8 "body_gyro_magnitude_mean_time" -0.924253348518518
"LAYING" 9 "body_gyro_magnitude_mean_time" NA
"LAYING" 10 "body_gyro_magnitude_mean_time" NA
"LAYING" 11 "body_gyro_magnitude_mean_time" -0.952523752105263
"LAYING" 12 "body_gyro_magnitude_mean_time" NA
"LAYING" 13 "body_gyro_magnitude_mean_time" NA
"LAYING" 14 "body_gyro_magnitude_mean_time" -0.904665418431373
"LAYING" 15 "body_gyro_magnitude_mean_time" -0.944605127222222
"LAYING" 16 "body_gyro_magnitude_mean_time" -0.951777099571429
"LAYING" 17 "body_gyro_magnitude_mean_time" -0.960733121690141
"LAYING" 18 "body_gyro_magnitude_mean_time" NA
"LAYING" 19 "body_gyro_magnitude_mean_time" -0.953263432771084
"LAYING" 20 "body_gyro_magnitude_mean_time" NA
"LAYING" 21 "body_gyro_magnitude_mean_time" -0.949278890222222
"LAYING" 22 "body_gyro_magnitude_mean_time" -0.926616373333333
"LAYING" 23 "body_gyro_magnitude_mean_time" -0.949418000972222
"LAYING" 24 "body_gyro_magnitude_mean_time" NA
"LAYING" 25 "body_gyro_magnitude_mean_time" -0.809688545342466
"LAYING" 26 "body_gyro_magnitude_mean_time" -0.951863594736842
"LAYING" 27 "body_gyro_magnitude_mean_time" -0.966917594459459
"LAYING" 28 "body_gyro_magnitude_mean_time" -0.93710692125
"LAYING" 29 "body_gyro_magnitude_mean_time" -0.971923623043478
"LAYING" 30 "body_gyro_magnitude_mean_time" -0.962284921142857
"WALKING" 1 "body_gyro_magnitude_std_time" -0.186978364526316
"WALKING" 2 "body_gyro_magnitude_std_time" NA
"WALKING" 3 "body_gyro_magnitude_std_time" -0.561510683275862
"WALKING" 4 "body_gyro_magnitude_std_time" NA
"WALKING" 5 "body_gyro_magnitude_std_time" -0.492176823571429
"WALKING" 6 "body_gyro_magnitude_std_time" -0.36560291677193
"WALKING" 7 "body_gyro_magnitude_std_time" -0.19828316695614
"WALKING" 8 "body_gyro_magnitude_std_time" -0.238746703958333
"WALKING" 9 "body_gyro_magnitude_std_time" NA
"WALKING" 10 "body_gyro_magnitude_std_time" NA
"WALKING" 11 "body_gyro_magnitude_std_time" -0.558362783220339
"WALKING" 12 "body_gyro_magnitude_std_time" NA
"WALKING" 13 "body_gyro_magnitude_std_time" NA
"WALKING" 14 "body_gyro_magnitude_std_time" -0.201401930542373
"WALKING" 15 "body_gyro_magnitude_std_time" -0.425798469148148
"WALKING" 16 "body_gyro_magnitude_std_time" -0.665078404313725
"WALKING" 17 "body_gyro_magnitude_std_time" -0.522494763606557
"WALKING" 18 "body_gyro_magnitude_std_time" NA
"WALKING" 19 "body_gyro_magnitude_std_time" -0.0218463165461538
"WALKING" 20 "body_gyro_magnitude_std_time" NA
"WALKING" 21 "body_gyro_magnitude_std_time" -0.408304434423077
"WALKING" 22 "body_gyro_magnitude_std_time" -0.390775683913043
"WALKING" 23 "body_gyro_magnitude_std_time" 0.163346451623729
"WALKING" 24 "body_gyro_magnitude_std_time" NA
"WALKING" 25 "body_gyro_magnitude_std_time" -0.489809386081081
"WALKING" 26 "body_gyro_magnitude_std_time" -0.538329286101695
"WALKING" 27 "body_gyro_magnitude_std_time" -0.482452355789474
"WALKING" 28 "body_gyro_magnitude_std_time" -0.460511661296296
"WALKING" 29 "body_gyro_magnitude_std_time" -0.358814096603774
"WALKING" 30 "body_gyro_magnitude_std_time" -0.266845731292308
"WALKING_UPSTAIRS" 1 "body_gyro_magnitude_std_time" -0.14861931805283
"WALKING_UPSTAIRS" 2 "body_gyro_magnitude_std_time" NA
"WALKING_UPSTAIRS" 3 "body_gyro_magnitude_std_time" -0.408886653186441
"WALKING_UPSTAIRS" 4 "body_gyro_magnitude_std_time" NA
"WALKING_UPSTAIRS" 5 "body_gyro_magnitude_std_time" -0.354687870212766
"WALKING_UPSTAIRS" 6 "body_gyro_magnitude_std_time" -0.199893710196078
"WALKING_UPSTAIRS" 7 "body_gyro_magnitude_std_time" -0.418144852156863
"WALKING_UPSTAIRS" 8 "body_gyro_magnitude_std_time" -0.109327923829268
"WALKING_UPSTAIRS" 9 "body_gyro_magnitude_std_time" NA
"WALKING_UPSTAIRS" 10 "body_gyro_magnitude_std_time" NA
"WALKING_UPSTAIRS" 11 "body_gyro_magnitude_std_time" -0.377909862407407
"WALKING_UPSTAIRS" 12 "body_gyro_magnitude_std_time" NA
"WALKING_UPSTAIRS" 13 "body_gyro_magnitude_std_time" NA
"WALKING_UPSTAIRS" 14 "body_gyro_magnitude_std_time" 0.299975979851852
"WALKING_UPSTAIRS" 15 "body_gyro_magnitude_std_time" -0.288429008639583
"WALKING_UPSTAIRS" 16 "body_gyro_magnitude_std_time" -0.518189646470588
"WALKING_UPSTAIRS" 17 "body_gyro_magnitude_std_time" -0.440837260125
"WALKING_UPSTAIRS" 18 "body_gyro_magnitude_std_time" NA
"WALKING_UPSTAIRS" 19 "body_gyro_magnitude_std_time" -0.26440144275
"WALKING_UPSTAIRS" 20 "body_gyro_magnitude_std_time" NA
"WALKING_UPSTAIRS" 21 "body_gyro_magnitude_std_time" -0.420236002514894
"WALKING_UPSTAIRS" 22 "body_gyro_magnitude_std_time" -0.2025581772
"WALKING_UPSTAIRS" 23 "body_gyro_magnitude_std_time" -0.366732989313725
"WALKING_UPSTAIRS" 24 "body_gyro_magnitude_std_time" NA
"WALKING_UPSTAIRS" 25 "body_gyro_magnitude_std_time" -0.387754116158462
"WALKING_UPSTAIRS" 26 "body_gyro_magnitude_std_time" -0.514032410181818
"WALKING_UPSTAIRS" 27 "body_gyro_magnitude_std_time" -0.501775426447059
"WALKING_UPSTAIRS" 28 "body_gyro_magnitude_std_time" -0.476923344705882
"WALKING_UPSTAIRS" 29 "body_gyro_magnitude_std_time" -0.0800476153673469
"WALKING_UPSTAIRS" 30 "body_gyro_magnitude_std_time" -0.169293534323077
"WALKING_DOWNSTAIRS" 1 "body_gyro_magnitude_std_time" -0.225724368061224
"WALKING_DOWNSTAIRS" 2 "body_gyro_magnitude_std_time" NA
"WALKING_DOWNSTAIRS" 3 "body_gyro_magnitude_std_time" -0.245794699346939
"WALKING_DOWNSTAIRS" 4 "body_gyro_magnitude_std_time" NA
"WALKING_DOWNSTAIRS" 5 "body_gyro_magnitude_std_time" -0.360678305253192
"WALKING_DOWNSTAIRS" 6 "body_gyro_magnitude_std_time" -0.0426276750979167
"WALKING_DOWNSTAIRS" 7 "body_gyro_magnitude_std_time" -0.259751603446809
"WALKING_DOWNSTAIRS" 8 "body_gyro_magnitude_std_time" -0.0466291872078947
"WALKING_DOWNSTAIRS" 9 "body_gyro_magnitude_std_time" NA
"WALKING_DOWNSTAIRS" 10 "body_gyro_magnitude_std_time" NA
"WALKING_DOWNSTAIRS" 11 "body_gyro_magnitude_std_time" -0.339349828493478
"WALKING_DOWNSTAIRS" 12 "body_gyro_magnitude_std_time" NA
"WALKING_DOWNSTAIRS" 13 "body_gyro_magnitude_std_time" NA
"WALKING_DOWNSTAIRS" 14 "body_gyro_magnitude_std_time" -0.0665144570666667
"WALKING_DOWNSTAIRS" 15 "body_gyro_magnitude_std_time" -0.284249712071429
"WALKING_DOWNSTAIRS" 16 "body_gyro_magnitude_std_time" -0.422315316808511
"WALKING_DOWNSTAIRS" 17 "body_gyro_magnitude_std_time" -0.352687281086957
"WALKING_DOWNSTAIRS" 18 "body_gyro_magnitude_std_time" NA
"WALKING_DOWNSTAIRS" 19 "body_gyro_magnitude_std_time" 0.237821231894872
"WALKING_DOWNSTAIRS" 20 "body_gyro_magnitude_std_time" NA
"WALKING_DOWNSTAIRS" 21 "body_gyro_magnitude_std_time" -0.388420328666667
"WALKING_DOWNSTAIRS" 22 "body_gyro_magnitude_std_time" -0.263921983758333
"WALKING_DOWNSTAIRS" 23 "body_gyro_magnitude_std_time" 0.0539972903222222
"WALKING_DOWNSTAIRS" 24 "body_gyro_magnitude_std_time" NA
"WALKING_DOWNSTAIRS" 25 "body_gyro_magnitude_std_time" -0.38216092137931
"WALKING_DOWNSTAIRS" 26 "body_gyro_magnitude_std_time" -0.296158291686
"WALKING_DOWNSTAIRS" 27 "body_gyro_magnitude_std_time" -0.307952089840909
"WALKING_DOWNSTAIRS" 28 "body_gyro_magnitude_std_time" -0.22448414468913
"WALKING_DOWNSTAIRS" 29 "body_gyro_magnitude_std_time" -0.26740979843125
"WALKING_DOWNSTAIRS" 30 "body_gyro_magnitude_std_time" -0.208267542032258
"SITTING" 1 "body_gyro_magnitude_std_time" -0.934531840425532
"SITTING" 2 "body_gyro_magnitude_std_time" NA
"SITTING" 3 "body_gyro_magnitude_std_time" -0.925518103807692
"SITTING" 4 "body_gyro_magnitude_std_time" NA
"SITTING" 5 "body_gyro_magnitude_std_time" -0.931414810454545
"SITTING" 6 "body_gyro_magnitude_std_time" -0.921259472727273
"SITTING" 7 "body_gyro_magnitude_std_time" -0.898063314375
"SITTING" 8 "body_gyro_magnitude_std_time" -0.953001632173913
"SITTING" 9 "body_gyro_magnitude_std_time" NA
"SITTING" 10 "body_gyro_magnitude_std_time" NA
"SITTING" 11 "body_gyro_magnitude_std_time" -0.959964488301887
"SITTING" 12 "body_gyro_magnitude_std_time" NA
"SITTING" 13 "body_gyro_magnitude_std_time" NA
"SITTING" 14 "body_gyro_magnitude_std_time" -0.947081158333333
"SITTING" 15 "body_gyro_magnitude_std_time" -0.963475074915254
"SITTING" 16 "body_gyro_magnitude_std_time" -0.937942404637681
"SITTING" 17 "body_gyro_magnitude_std_time" -0.97541025484375
"SITTING" 18 "body_gyro_magnitude_std_time" NA
"SITTING" 19 "body_gyro_magnitude_std_time" -0.950491807945205
"SITTING" 20 "body_gyro_magnitude_std_time" NA
"SITTING" 21 "body_gyro_magnitude_std_time" -0.971225061647059
"SITTING" 22 "body_gyro_magnitude_std_time" -0.933268487096774
"SITTING" 23 "body_gyro_magnitude_std_time" -0.937006097352941
"SITTING" 24 "body_gyro_magnitude_std_time" NA
"SITTING" 25 "body_gyro_magnitude_std_time" -0.970639125692308
"SITTING" 26 "body_gyro_magnitude_std_time" -0.964742022307692
"SITTING" 27 "body_gyro_magnitude_std_time" -0.970782132714286
"SITTING" 28 "body_gyro_magnitude_std_time" -0.951065984027778
"SITTING" 29 "body_gyro_magnitude_std_time" -0.971578024666667
"SITTING" 30 "body_gyro_magnitude_std_time" -0.960641288225806
"STANDING" 1 "body_gyro_magnitude_std_time" -0.978690028679245
"STANDING" 2 "body_gyro_magnitude_std_time" NA
"STANDING" 3 "body_gyro_magnitude_std_time" -0.88212522147541
"STANDING" 4 "body_gyro_magnitude_std_time" NA
"STANDING" 5 "body_gyro_magnitude_std_time" -0.867041711785714
"STANDING" 6 "body_gyro_magnitude_std_time" -0.915891572982456
"STANDING" 7 "body_gyro_magnitude_std_time" -0.918438958867924
"STANDING" 8 "body_gyro_magnitude_std_time" -0.95322478962963
"STANDING" 9 "body_gyro_magnitude_std_time" NA
"STANDING" 10 "body_gyro_magnitude_std_time" NA
"STANDING" 11 "body_gyro_magnitude_std_time" -0.977071437446808
"STANDING" 12 "body_gyro_magnitude_std_time" NA
"STANDING" 13 "body_gyro_magnitude_std_time" NA
"STANDING" 14 "body_gyro_magnitude_std_time" -0.931426203833333
"STANDING" 15 "body_gyro_magnitude_std_time" -0.931286778679245
"STANDING" 16 "body_gyro_magnitude_std_time" -0.964105768461539
"STANDING" 17 "body_gyro_magnitude_std_time" -0.977680837435897
"STANDING" 18 "body_gyro_magnitude_std_time" NA
"STANDING" 19 "body_gyro_magnitude_std_time" -0.937951031506849
"STANDING" 20 "body_gyro_magnitude_std_time" NA
"STANDING" 21 "body_gyro_magnitude_std_time" -0.945614401797753
"STANDING" 22 "body_gyro_magnitude_std_time" -0.900776555555556
"STANDING" 23 "body_gyro_magnitude_std_time" -0.923796565588235
"STANDING" 24 "body_gyro_magnitude_std_time" NA
"STANDING" 25 "body_gyro_magnitude_std_time" -0.959884274324324
"STANDING" 26 "body_gyro_magnitude_std_time" -0.962653585540541
"STANDING" 27 "body_gyro_magnitude_std_time" -0.965693334
"STANDING" 28 "body_gyro_magnitude_std_time" -0.876917545696203
"STANDING" 29 "body_gyro_magnitude_std_time" -0.975358665384615
"STANDING" 30 "body_gyro_magnitude_std_time" -0.887247636779661
"LAYING" 1 "body_gyro_magnitude_std_time" -0.81901016976
"LAYING" 2 "body_gyro_magnitude_std_time" NA
"LAYING" 3 "body_gyro_magnitude_std_time" -0.954275110967742
"LAYING" 4 "body_gyro_magnitude_std_time" NA
"LAYING" 5 "body_gyro_magnitude_std_time" -0.958287921923077
"LAYING" 6 "body_gyro_magnitude_std_time" -0.920914497017544
"LAYING" 7 "body_gyro_magnitude_std_time" -0.918662459038462
"LAYING" 8 "body_gyro_magnitude_std_time" -0.932470764444444
"LAYING" 9 "body_gyro_magnitude_std_time" NA
"LAYING" 10 "body_gyro_magnitude_std_time" NA
"LAYING" 11 "body_gyro_magnitude_std_time" -0.954713182807018
"LAYING" 12 "body_gyro_magnitude_std_time" NA
"LAYING" 13 "body_gyro_magnitude_std_time" NA
"LAYING" 14 "body_gyro_magnitude_std_time" -0.913433185882353
"LAYING" 15 "body_gyro_magnitude_std_time" -0.924043007638889
"LAYING" 16 "body_gyro_magnitude_std_time" -0.959020036285714
"LAYING" 17 "body_gyro_magnitude_std_time" -0.959325498732394
"LAYING" 18 "body_gyro_magnitude_std_time" NA
"LAYING" 19 "body_gyro_magnitude_std_time" -0.955906646506024
"LAYING" 20 "body_gyro_magnitude_std_time" NA
"LAYING" 21 "body_gyro_magnitude_std_time" -0.949289148
"LAYING" 22 "body_gyro_magnitude_std_time" -0.923911565972222
"LAYING" 23 "body_gyro_magnitude_std_time" -0.957227585972222
"LAYING" 24 "body_gyro_magnitude_std_time" NA
"LAYING" 25 "body_gyro_magnitude_std_time" -0.856017369726027
"LAYING" 26 "body_gyro_magnitude_std_time" -0.965676821973684
"LAYING" 27 "body_gyro_magnitude_std_time" -0.971915732837838
"LAYING" 28 "body_gyro_magnitude_std_time" -0.928940913375
"LAYING" 29 "body_gyro_magnitude_std_time" -0.977040093043478
"LAYING" 30 "body_gyro_magnitude_std_time" -0.951264441
"WALKING" 1 "body_gyro_jerk_magnitude_mean_time" -0.298703679084211
"WALKING" 2 "body_gyro_jerk_magnitude_mean_time" NA
"WALKING" 3 "body_gyro_jerk_magnitude_mean_time" -0.566135217931034
"WALKING" 4 "body_gyro_jerk_magnitude_mean_time" NA
"WALKING" 5 "body_gyro_jerk_magnitude_mean_time" -0.444532485357143
"WALKING" 6 "body_gyro_jerk_magnitude_mean_time" -0.321290483140351
"WALKING" 7 "body_gyro_jerk_magnitude_mean_time" -0.300022779964912
"WALKING" 8 "body_gyro_jerk_magnitude_mean_time" -0.339129269583333
"WALKING" 9 "body_gyro_jerk_magnitude_mean_time" NA
"WALKING" 10 "body_gyro_jerk_magnitude_mean_time" NA
"WALKING" 11 "body_gyro_jerk_magnitude_mean_time" -0.63073270559322
"WALKING" 12 "body_gyro_jerk_magnitude_mean_time" NA
"WALKING" 13 "body_gyro_jerk_magnitude_mean_time" NA
"WALKING" 14 "body_gyro_jerk_magnitude_mean_time" -0.519895046779661
"WALKING" 15 "body_gyro_jerk_magnitude_mean_time" -0.543979500555556
"WALKING" 16 "body_gyro_jerk_magnitude_mean_time" -0.671541834117647
"WALKING" 17 "body_gyro_jerk_magnitude_mean_time" -0.517167440655738
"WALKING" 18 "body_gyro_jerk_magnitude_mean_time" NA
"WALKING" 19 "body_gyro_jerk_magnitude_mean_time" -0.164699977592308
"WALKING" 20 "body_gyro_jerk_magnitude_mean_time" NA
"WALKING" 21 "body_gyro_jerk_magnitude_mean_time" -0.426930725
"WALKING" 22 "body_gyro_jerk_magnitude_mean_time" -0.461999528913043
"WALKING" 23 "body_gyro_jerk_magnitude_mean_time" 0.0115305410508475
"WALKING" 24 "body_gyro_jerk_magnitude_mean_time" NA
"WALKING" 25 "body_gyro_jerk_magnitude_mean_time" -0.678466069054054
"WALKING" 26 "body_gyro_jerk_magnitude_mean_time" -0.51239882559322
"WALKING" 27 "body_gyro_jerk_magnitude_mean_time" -0.562587199473684
"WALKING" 28 "body_gyro_jerk_magnitude_mean_time" -0.546248758518519
"WALKING" 29 "body_gyro_jerk_magnitude_mean_time" -0.506242118113208
"WALKING" 30 "body_gyro_jerk_magnitude_mean_time" -0.472068729846154
"WALKING_UPSTAIRS" 1 "body_gyro_jerk_magnitude_mean_time" -0.59488286509434
"WALKING_UPSTAIRS" 2 "body_gyro_jerk_magnitude_mean_time" NA
"WALKING_UPSTAIRS" 3 "body_gyro_jerk_magnitude_mean_time" -0.658861401355932
"WALKING_UPSTAIRS" 4 "body_gyro_jerk_magnitude_mean_time" NA
"WALKING_UPSTAIRS" 5 "body_gyro_jerk_magnitude_mean_time" -0.47348816787234
"WALKING_UPSTAIRS" 6 "body_gyro_jerk_magnitude_mean_time" -0.342895367921569
"WALKING_UPSTAIRS" 7 "body_gyro_jerk_magnitude_mean_time" -0.661969771960784
"WALKING_UPSTAIRS" 8 "body_gyro_jerk_magnitude_mean_time" -0.400664014146341
"WALKING_UPSTAIRS" 9 "body_gyro_jerk_magnitude_mean_time" NA
"WALKING_UPSTAIRS" 10 "body_gyro_jerk_magnitude_mean_time" NA
"WALKING_UPSTAIRS" 11 "body_gyro_jerk_magnitude_mean_time" -0.757314813888889
"WALKING_UPSTAIRS" 12 "body_gyro_jerk_magnitude_mean_time" NA
"WALKING_UPSTAIRS" 13 "body_gyro_jerk_magnitude_mean_time" NA
"WALKING_UPSTAIRS" 14 "body_gyro_jerk_magnitude_mean_time" -0.399921949557407
"WALKING_UPSTAIRS" 15 "body_gyro_jerk_magnitude_mean_time" -0.663637117708333
"WALKING_UPSTAIRS" 16 "body_gyro_jerk_magnitude_mean_time" -0.737705162156863
"WALKING_UPSTAIRS" 17 "body_gyro_jerk_magnitude_mean_time" -0.637367490625
"WALKING_UPSTAIRS" 18 "body_gyro_jerk_magnitude_mean_time" NA
"WALKING_UPSTAIRS" 19 "body_gyro_jerk_magnitude_mean_time" -0.372790526575
"WALKING_UPSTAIRS" 20 "body_gyro_jerk_magnitude_mean_time" NA
"WALKING_UPSTAIRS" 21 "body_gyro_jerk_magnitude_mean_time" -0.577935642978723
"WALKING_UPSTAIRS" 22 "body_gyro_jerk_magnitude_mean_time" -0.568111869047619
"WALKING_UPSTAIRS" 23 "body_gyro_jerk_magnitude_mean_time" -0.504367150588235
"WALKING_UPSTAIRS" 24 "body_gyro_jerk_magnitude_mean_time" NA
"WALKING_UPSTAIRS" 25 "body_gyro_jerk_magnitude_mean_time" -0.777106026615385
"WALKING_UPSTAIRS" 26 "body_gyro_jerk_magnitude_mean_time" -0.648099850181818
"WALKING_UPSTAIRS" 27 "body_gyro_jerk_magnitude_mean_time" -0.699895090784314
"WALKING_UPSTAIRS" 28 "body_gyro_jerk_magnitude_mean_time" -0.620279797647059
"WALKING_UPSTAIRS" 29 "body_gyro_jerk_magnitude_mean_time" -0.617340803061225
"WALKING_UPSTAIRS" 30 "body_gyro_jerk_magnitude_mean_time" -0.718780256769231
"WALKING_DOWNSTAIRS" 1 "body_gyro_jerk_magnitude_mean_time" -0.295463843346939
"WALKING_DOWNSTAIRS" 2 "body_gyro_jerk_magnitude_mean_time" NA
"WALKING_DOWNSTAIRS" 3 "body_gyro_jerk_magnitude_mean_time" -0.508567577142857
